Année PLF;Type de Budget;Code Mission;Mission;Code Programme;Programme;Code Action;Action;Code Sous-Action;Sous-Action;Code Catégorie;Catégorie;AE PLF 2019;CP PLF 2019;Code Titre;Titre;Code Ministère PLF 2019;Ministère PLF 2019
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;2;Évaluation et contrôle;;;21;Rémunérations d’activité;47 643 437;47 643 437;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;2;Évaluation et contrôle;;;22;Cotisations et contributions sociales;29 265 056;29 265 056;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;2;Évaluation et contrôle;;;23;Prestations sociales et allocations diverses;692 041;692 041;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;2;Évaluation et contrôle;;;31;Dépenses de fonctionnement autres que celles de personnel;5 762 528;5 762 528;3;Dépenses de fonctionnement;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;3;Communication;;;21;Rémunérations d’activité;5 831 234;5 831 234;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;3;Communication;;;22;Cotisations et contributions sociales;3 687 393;3 687 393;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;3;Communication;;;23;Prestations sociales et allocations diverses;187 899;187 899;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;3;Communication;;;31;Dépenses de fonctionnement autres que celles de personnel;4 414 171;4 414 171;3;Dépenses de fonctionnement;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;4;Expertise juridique;;;21;Rémunérations d’activité;6 624 192;6 624 192;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;4;Expertise juridique;;;22;Cotisations et contributions sociales;4 212 172;4 212 172;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;4;Expertise juridique;;;23;Prestations sociales et allocations diverses;314 914;314 914;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;4;Expertise juridique;;;31;Dépenses de fonctionnement autres que celles de personnel;5 979 908;5 979 908;3;Dépenses de fonctionnement;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;5;Action internationale;;;21;Rémunérations d’activité;3 134 285;3 134 285;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;5;Action internationale;;;22;Cotisations et contributions sociales;1 940 473;1 940 473;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;5;Action internationale;;;23;Prestations sociales et allocations diverses;60 199;60 199;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;5;Action internationale;;;31;Dépenses de fonctionnement autres que celles de personnel;245 298;245 298;3;Dépenses de fonctionnement;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;5;Action internationale;;;32;Subventions pour charges de service public;5 936 424;5 936 424;3;Dépenses de fonctionnement;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;5;Action internationale;;;64;Transferts aux autres collectivités;2 203 543;2 203 543;6;Dépenses d’intervention;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;6;Politique des ressources humaines;;;21;Rémunérations d’activité;386 167 746;386 167 746;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;6;Politique des ressources humaines;;;22;Cotisations et contributions sociales;225 072 356;225 072 356;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;6;Politique des ressources humaines;;;23;Prestations sociales et allocations diverses;18 769 439;18 769 439;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;6;Politique des ressources humaines;;;31;Dépenses de fonctionnement autres que celles de personnel;96 738 800;96 738 800;3;Dépenses de fonctionnement;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;7;Établissements d'appui de la politique éducative;;;32;Subventions pour charges de service public;158 078 457;158 078 457;3;Dépenses de fonctionnement;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;8;Logistique, système d'information, immobilier;;;21;Rémunérations d’activité;167 082 403;167 082 403;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;8;Logistique, système d'information, immobilier;;;22;Cotisations et contributions sociales;104 815 535;104 815 535;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;8;Logistique, système d'information, immobilier;;;23;Prestations sociales et allocations diverses;3 787 965;3 787 965;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;8;Logistique, système d'information, immobilier;;;31;Dépenses de fonctionnement autres que celles de personnel;256 378 115;263 985 758;3;Dépenses de fonctionnement;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;8;Logistique, système d'information, immobilier;;;51;Dépenses pour immobilisations corporelles de l’État;111 390 000;80 663 365;5;Dépenses d’investissement;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;8;Logistique, système d'information, immobilier;;;63;Transferts aux collectivités territoriales;10 000 000;2 500 000;6;Dépenses d’intervention;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;9;Certification;;;21;Rémunérations d’activité;107 020 174;107 020 174;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;9;Certification;;;22;Cotisations et contributions sociales;65 965 416;65 965 416;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;9;Certification;;;23;Prestations sociales et allocations diverses;1 360 272;1 360 272;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;9;Certification;;;31;Dépenses de fonctionnement autres que celles de personnel;30 400 000;30 400 000;3;Dépenses de fonctionnement;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;214;Soutien de la politique de l'éducation nationale;10;Transports scolaires;;;63;Transferts aux collectivités territoriales;3 322 845;3 322 845;6;Dépenses d’intervention;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;1;Vie scolaire et éducation à la responsabilité;;;21;Rémunérations d’activité;658 599 791;658 599 791;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;1;Vie scolaire et éducation à la responsabilité;;;22;Cotisations et contributions sociales;412 831 881;412 831 881;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;1;Vie scolaire et éducation à la responsabilité;;;23;Prestations sociales et allocations diverses;11 609 117;11 609 117;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;1;Vie scolaire et éducation à la responsabilité;;;31;Dépenses de fonctionnement autres que celles de personnel;20 530 000;20 530 000;3;Dépenses de fonctionnement;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;1;Vie scolaire et éducation à la responsabilité;;;63;Transferts aux collectivités territoriales;1 371 385 839;1 371 385 839;6;Dépenses d’intervention;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;1;Vie scolaire et éducation à la responsabilité;;;64;Transferts aux autres collectivités;0;0;6;Dépenses d’intervention;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;2;Santé scolaire;;;21;Rémunérations d’activité;308 048 570;308 048 570;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;2;Santé scolaire;;;22;Cotisations et contributions sociales;193 357 766;193 357 766;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;2;Santé scolaire;;;23;Prestations sociales et allocations diverses;5 080 464;5 080 464;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;2;Santé scolaire;;;31;Dépenses de fonctionnement autres que celles de personnel;2 400 000;2 400 000;3;Dépenses de fonctionnement;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;2;Santé scolaire;;;63;Transferts aux collectivités territoriales;2 790 296;2 790 296;6;Dépenses d’intervention;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;3;Inclusion scolaire des élèves en situation de handicap;;;21;Rémunérations d’activité;605 970 006;605 970 006;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;3;Inclusion scolaire des élèves en situation de handicap;;;22;Cotisations et contributions sociales;258 639 524;258 639 524;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;3;Inclusion scolaire des élèves en situation de handicap;;;23;Prestations sociales et allocations diverses;19 176;19 176;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;3;Inclusion scolaire des élèves en situation de handicap;;;31;Dépenses de fonctionnement autres que celles de personnel;26 869 408;26 869 408;3;Dépenses de fonctionnement;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;3;Inclusion scolaire des élèves en situation de handicap;;;63;Transferts aux collectivités territoriales;660 626 698;660 626 698;6;Dépenses d’intervention;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;4;Action sociale;;;21;Rémunérations d’activité;109 526 228;109 526 228;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;4;Action sociale;;;22;Cotisations et contributions sociales;69 549 794;69 549 794;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;4;Action sociale;;;23;Prestations sociales et allocations diverses;1 789 348;1 789 348;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;4;Action sociale;;;31;Dépenses de fonctionnement autres que celles de personnel;1 400 000;1 400 000;3;Dépenses de fonctionnement;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;4;Action sociale;;;61;Transferts aux ménages;730 502 990;730 502 990;6;Dépenses d’intervention;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;5;Politique de l'internat et établissements à la charge de l'Etat;;;21;Rémunérations d’activité;43 972 446;43 972 446;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;5;Politique de l'internat et établissements à la charge de l'Etat;;;22;Cotisations et contributions sociales;14 818 346;14 818 346;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;5;Politique de l'internat et établissements à la charge de l'Etat;;;23;Prestations sociales et allocations diverses;427 526;427 526;2;Dépenses de personnel;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;5;Politique de l'internat et établissements à la charge de l'Etat;;;63;Transferts aux collectivités territoriales;18 422 708;18 422 708;6;Dépenses d’intervention;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;6;Actions éducatives complémentaires aux enseignements;;;63;Transferts aux collectivités territoriales;82 335 057;82 335 057;6;Dépenses d’intervention;6;Éducation nationale
2019;Budget général;EC;Enseignement scolaire;230;Vie de l'élève;6;Actions éducatives complémentaires aux enseignements;;;64;Transferts aux autres collectivités;71 379 339;71 379 339;6;Dépenses d’intervention;6;Éducation nationale
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;148;Fonction publique;1;Formation des fonctionnaires;;;21;Rémunérations d’activité;190 200;190 200;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;148;Fonction publique;1;Formation des fonctionnaires;;;22;Cotisations et contributions sociales;9 800;9 800;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;148;Fonction publique;1;Formation des fonctionnaires;;;31;Dépenses de fonctionnement autres que celles de personnel;2 413 500;2 413 500;3;Dépenses de fonctionnement;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;148;Fonction publique;1;Formation des fonctionnaires;;;32;Subventions pour charges de service public;74 186 253;74 186 253;3;Dépenses de fonctionnement;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;148;Fonction publique;1;Formation des fonctionnaires;;;61;Transferts aux ménages;3 000 000;3 000 000;6;Dépenses d’intervention;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;148;Fonction publique;1;Formation des fonctionnaires;;;64;Transferts aux autres collectivités;2 678 483;2 678 483;6;Dépenses d’intervention;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;148;Fonction publique;2;Action sociale interministérielle;;;31;Dépenses de fonctionnement autres que celles de personnel;110 204 045;110 274 045;3;Dépenses de fonctionnement;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;148;Fonction publique;2;Action sociale interministérielle;;;51;Dépenses pour immobilisations corporelles de l’État;5 724 027;5 654 027;5;Dépenses d’investissement;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;148;Fonction publique;2;Action sociale interministérielle;;;61;Transferts aux ménages;3 917 526;3 917 526;6;Dépenses d’intervention;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;148;Fonction publique;3;Appui et innovation des ressources humaines;;;21;Rémunérations d’activité;0;0;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;148;Fonction publique;3;Appui et innovation des ressources humaines;;;31;Dépenses de fonctionnement autres que celles de personnel;4 587 866;4 587 866;3;Dépenses de fonctionnement;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;1;Fiscalité des grandes entreprises;;;21;Rémunérations d’activité;67 534 985;67 534 985;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;1;Fiscalité des grandes entreprises;;;22;Cotisations et contributions sociales;43 204 548;43 204 548;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;1;Fiscalité des grandes entreprises;;;23;Prestations sociales et allocations diverses;284 476;284 476;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;1;Fiscalité des grandes entreprises;;;31;Dépenses de fonctionnement autres que celles de personnel;6 200 000;10 100 000;3;Dépenses de fonctionnement;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;2;Fiscalité des PME;;;21;Rémunérations d’activité;934 228 519;934 228 519;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;2;Fiscalité des PME;;;22;Cotisations et contributions sociales;597 659 424;597 659 424;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;2;Fiscalité des PME;;;23;Prestations sociales et allocations diverses;3 935 225;3 935 225;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;2;Fiscalité des PME;;;31;Dépenses de fonctionnement autres que celles de personnel;45 150 000;51 620 000;3;Dépenses de fonctionnement;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;2;Fiscalité des PME;;;52;Dépenses pour immobilisations incorporelles de l’État;7 410 000;7 840 000;5;Dépenses d’investissement;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;3;Fiscalité des particuliers et fiscalité directe locale;;;21;Rémunérations d’activité;1 275 125 808;1 275 125 808;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;3;Fiscalité des particuliers et fiscalité directe locale;;;22;Cotisations et contributions sociales;815 743 622;815 743 622;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;3;Fiscalité des particuliers et fiscalité directe locale;;;23;Prestations sociales et allocations diverses;5 371 178;5 371 178;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;3;Fiscalité des particuliers et fiscalité directe locale;;;31;Dépenses de fonctionnement autres que celles de personnel;86 120 000;86 620 000;3;Dépenses de fonctionnement;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;3;Fiscalité des particuliers et fiscalité directe locale;;;52;Dépenses pour immobilisations incorporelles de l’État;3 550 000;3 170 000;5;Dépenses d’investissement;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;5;Gestion financière de l'État hors fiscalité;;;21;Rémunérations d’activité;423 884 717;423 884 717;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;5;Gestion financière de l'État hors fiscalité;;;22;Cotisations et contributions sociales;271 174 226;271 174 226;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;5;Gestion financière de l'État hors fiscalité;;;23;Prestations sociales et allocations diverses;1 785 518;1 785 518;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;5;Gestion financière de l'État hors fiscalité;;;31;Dépenses de fonctionnement autres que celles de personnel;13 840 000;13 490 000;3;Dépenses de fonctionnement;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;5;Gestion financière de l'État hors fiscalité;;;52;Dépenses pour immobilisations incorporelles de l’État;;2 870 000;5;Dépenses d’investissement;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;6;Gestion des pensions;;;21;Rémunérations d’activité;34 440 193;34 440 193;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;6;Gestion des pensions;;;22;Cotisations et contributions sociales;22 032 624;22 032 624;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;6;Gestion des pensions;;;23;Prestations sociales et allocations diverses;145 071;145 071;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;6;Gestion des pensions;;;31;Dépenses de fonctionnement autres que celles de personnel;8 550 000;8 550 000;3;Dépenses de fonctionnement;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;6;Gestion des pensions;;;52;Dépenses pour immobilisations incorporelles de l’État;50 000;50 000;5;Dépenses d’investissement;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;7;Gestion financière du secteur public local hors fiscalité;;;21;Rémunérations d’activité;792 197 687;792 197 687;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;7;Gestion financière du secteur public local hors fiscalité;;;22;Cotisations et contributions sociales;506 797 217;506 797 217;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;7;Gestion financière du secteur public local hors fiscalité;;;23;Prestations sociales et allocations diverses;3 336 953;3 336 953;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;7;Gestion financière du secteur public local hors fiscalité;;;31;Dépenses de fonctionnement autres que celles de personnel;27 830 000;29 650 000;3;Dépenses de fonctionnement;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;7;Gestion financière du secteur public local hors fiscalité;;;52;Dépenses pour immobilisations incorporelles de l’État;380 000;880 000;5;Dépenses d’investissement;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;8;Gestion des fonds déposés;;;21;Rémunérations d’activité;32 393 405;32 393 405;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;8;Gestion des fonds déposés;;;22;Cotisations et contributions sociales;20 723 221;20 723 221;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;8;Gestion des fonds déposés;;;23;Prestations sociales et allocations diverses;136 450;136 450;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;8;Gestion des fonds déposés;;;31;Dépenses de fonctionnement autres que celles de personnel;180 000;270 000;3;Dépenses de fonctionnement;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;8;Gestion des fonds déposés;;;52;Dépenses pour immobilisations incorporelles de l’État;1 120 000;1 580 000;5;Dépenses d’investissement;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;9;Soutien;;;21;Rémunérations d’activité;625 744 891;625 744 891;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;9;Soutien;;;22;Cotisations et contributions sociales;400 311 406;400 311 406;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;9;Soutien;;;23;Prestations sociales et allocations diverses;2 635 808;2 635 808;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;9;Soutien;;;31;Dépenses de fonctionnement autres que celles de personnel;884 480 211;621 181 733;3;Dépenses de fonctionnement;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;9;Soutien;;;51;Dépenses pour immobilisations corporelles de l’État;14 230 000;17 300 000;5;Dépenses d’investissement;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;9;Soutien;;;52;Dépenses pour immobilisations incorporelles de l’État;1 630 000;1 860 000;5;Dépenses d’investissement;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;9;Soutien;;;63;Transferts aux collectivités territoriales;10 000;10 000;6;Dépenses d’intervention;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;156;Gestion fiscale et financière de l'État et du secteur public local;9;Soutien;;;64;Transferts aux autres collectivités;320 000;320 000;6;Dépenses d’intervention;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;1;Etat-major et politiques transversales;;;21;Rémunérations d’activité;95 900 534;95 900 534;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;1;Etat-major et politiques transversales;;;22;Cotisations et contributions sociales;54 697 511;54 697 511;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;1;Etat-major et politiques transversales;;;23;Prestations sociales et allocations diverses;5 994 698;5 994 698;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;1;Etat-major et politiques transversales;;;31;Dépenses de fonctionnement autres que celles de personnel;140 589 081;140 689 228;3;Dépenses de fonctionnement;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;1;Etat-major et politiques transversales;;;51;Dépenses pour immobilisations corporelles de l’État;5 900 000;6 800 000;5;Dépenses d’investissement;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;1;Etat-major et politiques transversales;;;71;Prêts et avances;330 000;330 000;7;Dépenses d’opérations financières;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;2;Expertise, audit, évaluation et contrôle;;;21;Rémunérations d’activité;41 425 031;41 425 031;2;Dépenses de personnel;7;Action et comptes publics
2019;Budget général;GA;Gestion des finances publiques et des ressources humaines;218;Conduite et pilotage des politiques économiques et financières;2;Expertise, audit, évaluation et contrôle;;;22;Cotisations et contributions sociales;21 904 770;21 904 770;2;Dépenses de personnel;7;Action et comptes publics
